State,District,Year,ReportingYear,Season,Crop,Area,Production,ReportedYieldTonnesPerHectare,CropDataSource,SelectionRank,SelectionMethod,YieldTonnesPerHectare,HistoricalYieldBaseline,YieldAnomaly,FailureLikeEvent,Latitude,Longitude,ResolvedLocation,CoordinateSource,Rainfall,Temperature,WeatherAggregation,WeatherDataSource,OutcomeDefinition,ObservationStatus
Uttar Pradesh,Allahabad,2014,2014 - 2015,Whole Year,All Crops,149419.0,313780.0,2.1,"DES, Ministry of Agriculture & Farmers Welfare",60,Top total DES-reported production across available reporting years,2.1000006692589297,,,,25.303092486865996,81.96136300049122,Allahabad,geoBoundaries India ADM2 centroid,761.4,25.33,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API,Yield anomaly <= -20% vs preceding 5-year mean,Observed DES production + historical weather API
Uttar Pradesh,Allahabad,2015,2015 - 2016,Whole Year,All Crops,146462.0,268465.0,1.83,"DES, Ministry of Agriculture & Farmers Welfare",60,Top total DES-reported production across available reporting years,1.8330010514672748,,,,25.303092486865996,81.96136300049122,Allahabad,geoBoundaries India ADM2 centroid,741.3,25.95,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API,Yield anomaly <= -20% vs preceding 5-year mean,Observed DES production + historical weather API
Uttar Pradesh,Allahabad,2016,2016 - 2017,Whole Year,All Crops,166477.0,459976.0,2.76,"DES, Ministry of Agriculture & Farmers Welfare",60,Top total DES-reported production across available reporting years,2.763000294334953,2.1906662477121617,0.26126026601291397,0,25.303092486865996,81.96136300049122,Allahabad,geoBoundaries India ADM2 centroid,1185.6,26.21,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API,Yield anomaly <= -20% vs preceding 5-year mean,Observed DES production + historical weather API
Uttar Pradesh,Allahabad,2017,2017 - 2018,Whole Year,All Crops,167118.0,458572.0,2.74,"DES, Ministry of Agriculture & Farmers Welfare",60,Top total DES-reported production across available reporting years,2.744001244629543,2.3337497593678593,0.175790692046095,0,25.303092486865996,81.96136300049122,Allahabad,geoBoundaries India ADM2 centroid,793.0,26.23,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API,Yield anomaly <= -20% vs preceding 5-year mean,Observed DES production + historical weather API
Uttar Pradesh,Allahabad,2018,2018 - 2019,Whole Year,All Crops,154505.0,482056.0,3.12,"DES, Ministry of Agriculture & Farmers Welfare",60,Top total DES-reported production across available reporting years,3.12000258891298,2.4158000564201965,0.29149868202929485,0,25.303092486865996,81.96136300049122,Allahabad,geoBoundaries India ADM2 centroid,1131.8,26.1,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API,Yield anomaly <= -20% vs preceding 5-year mean,Observed DES production + historical weather API
Uttar Pradesh,Allahabad,2019,2019 - 2020,Whole Year,All Crops,154773.0,483047.0,3.12,"DES, Ministry of Agriculture & Farmers Welfare",60,Top total DES-reported production across available reporting years,3.121003017322143,2.5120011697207363,0.24243692835107655,0,25.303092486865996,81.96136300049122,Allahabad,geoBoundaries India ADM2 centroid,1498.7,26.03,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API,Yield anomaly <= -20% vs preceding 5-year mean,Observed DES production + historical weather API
Uttar Pradesh,Allahabad,2020,2020 - 2021,Whole Year,All Crops,157847.0,496271.0,3.14,"DES, Ministry of Agriculture & Farmers Welfare",60,Top total DES-reported production across available reporting years,3.144000202727958,2.7162016393333785,0.15749882379850555,0,25.303092486865996,81.96136300049122,Allahabad,geoBoundaries India ADM2 centroid,1336.7,25.15,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API,Yield anomaly <= -20% vs preceding 5-year mean,Observed DES production + historical weather API
Uttar Pradesh,Allahabad,2021,2021 - 2022,Whole Year,All Crops,155944.0,464714.0,2.98,"DES, Ministry of Agriculture & Farmers Welfare",60,Top total DES-reported production across available reporting years,2.980005643051352,2.9784014695855157,0.0005386021603257518,0,25.303092486865996,81.96136300049122,Allahabad,geoBoundaries India ADM2 centroid,1085.7,25.45,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API,Yield anomaly <= -20% vs preceding 5-year mean,Observed DES production + historical weather API
Uttar Pradesh,Allahabad,2022,2022 - 2023,Whole Year,All Crops,155753.0,469972.0,3.02,"DES, Ministry of Agriculture & Farmers Welfare",60,Top total DES-reported production across available reporting years,3.0174186050990994,3.021802539328795,-0.0014507679349126112,0,25.303092486865996,81.96136300049122,Allahabad,geoBoundaries India ADM2 centroid,992.6,25.96,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API,Yield anomaly <= -20% vs preceding 5-year mean,Observed DES production + historical weather API
Haryana,Ambala,2013,2013 - 2014,Whole Year,All Crops,79000.0,308000.0,3.9,"DES, Ministry of Agriculture & Farmers Welfare",97,Top total DES-reported production across available reporting years,3.8987341772151898,,,,30.324767034623605,76.94225953222933,Ambala,geoBoundaries India ADM2 centroid,1274.8,22.75,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API,Yield anomaly <= -20% vs preceding 5-year mean,Observed DES production + historical weather API
Haryana,Ambala,2014,2014 - 2015,Whole Year,All Crops,83000.0,301000.0,3.63,"DES, Ministry of Agriculture & Farmers Welfare",97,Top total DES-reported production across available reporting years,3.6265060240963853,,,,30.324767034623605,76.94225953222933,Ambala,geoBoundaries India ADM2 centroid,924.3,23.03,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API,Yield anomaly <= -20% vs preceding 5-year mean,Observed DES production + historical weather API
Haryana,Ambala,2015,2015 - 2016,Whole Year,All Crops,86000.0,328000.0,3.81,"DES, Ministry of Agriculture & Farmers Welfare",97,Top total DES-reported production across available reporting years,3.813953488372093,,,,30.324767034623605,76.94225953222933,Ambala,geoBoundaries India ADM2 centroid,1361.7,23.05,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API,Yield anomaly <= -20% vs preceding 5-year mean,Observed DES production + historical weather API
Haryana,Ambala,2016,2016 - 2017,Whole Year,All Crops,83000.0,319000.0,3.84,"DES, Ministry of Agriculture & Farmers Welfare",97,Top total DES-reported production across available reporting years,3.8433734939759034,3.7797312298945562,0.016837775019024948,0,30.324767034623605,76.94225953222933,Ambala,geoBoundaries India ADM2 centroid,887.8,24.17,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API,Yield anomaly <= -20% vs preceding 5-year mean,Observed DES production + historical weather API
Haryana,Ambala,2017,2017 - 2018,Whole Year,All Crops,85000.0,331000.0,3.89,"DES, Ministry of Agriculture & Farmers Welfare",97,Top total DES-reported production across available reporting years,3.8941176470588235,3.795641795914893,0.02594445325423389,0,30.324767034623605,76.94225953222933,Ambala,geoBoundaries India ADM2 centroid,894.0,23.52,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API,Yield anomaly <= -20% vs preceding 5-year mean,Observed DES production + historical weather API
Haryana,Ambala,2018,2018 - 2019,Whole Year,All Crops,85000.0,277000.0,3.26,"DES, Ministry of Agriculture & Farmers Welfare",97,Top total DES-reported production across available reporting years,3.2588235294117647,3.815336966143679,-0.14586219819383495,0,30.324767034623605,76.94225953222933,Ambala,geoBoundaries India ADM2 centroid,981.3,23.19,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API,Yield anomaly <= -20% vs preceding 5-year mean,Observed DES production + historical weather API
Haryana,Ambala,2019,2019 - 2020,Whole Year,All Crops,90900.0,360400.0,3.96,"DES, Ministry of Agriculture & Farmers Welfare",97,Top total DES-reported production across available reporting years,3.9647964796479647,3.687354836582994,0.07524137365691419,0,30.324767034623605,76.94225953222933,Ambala,geoBoundaries India ADM2 centroid,1044.9,22.91,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API,Yield anomaly <= -20% vs preceding 5-year mean,Observed DES production + historical weather API
Haryana,Ambala,2020,2020 - 2021,Whole Year,All Crops,96000.0,398400.0,4.15,"DES, Ministry of Agriculture & Farmers Welfare",97,Top total DES-reported production across available reporting years,4.15,3.75501292769331,0.10518927095926922,0,30.324767034623605,76.94225953222933,Ambala,geoBoundaries India ADM2 centroid,1014.8,22.7,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API,Yield anomaly <= -20% vs preceding 5-year mean,Observed DES production + historical weather API
Haryana,Ambala,2021,2021 - 2022,Whole Year,All Crops,93944.0,385830.0,4.11,"DES, Ministry of Agriculture & Farmers Welfare",97,Top total DES-reported production across available reporting years,4.1070212041216045,3.822222230018892,0.07451135935162645,0,30.324767034623605,76.94225953222933,Ambala,geoBoundaries India ADM2 centroid,812.5,23.2,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API,Yield anomaly <= -20% vs preceding 5-year mean,Observed DES production + historical weather API
Haryana,Ambala,2022,2022 - 2023,Whole Year,All Crops,104990.0,390440.0,3.72,"DES, Ministry of Agriculture & Farmers Welfare",97,Top total DES-reported production across available reporting years,3.718830364796647,3.874951772048031,-0.04028989686466966,0,30.324767034623605,76.94225953222933,Ambala,geoBoundaries India ADM2 centroid,898.9,23.58,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API,Yield anomaly <= -20% vs preceding 5-year mean,Observed DES production + historical weather API
Punjab,Amritsar,2013,2013 - 2014,Whole Year,All Crops,182000.0,518000.0,2.85,"DES, Ministry of Agriculture & Farmers Welfare",34,Top total DES-reported production across available reporting years,2.8461538461538463,,,,31.706156026128703,74.900497452654,Amritsar,geoBoundaries India ADM2 centroid,1025.9,22.79,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API,Yield anomaly <= -20% vs preceding 5-year mean,Observed DES production + historical weather API
Punjab,Amritsar,2014,2014 - 2015,Whole Year,All Crops,182000.0,505000.0,2.77,"DES, Ministry of Agriculture & Farmers Welfare",34,Top total DES-reported production across available reporting years,2.7747252747252746,,,,31.706156026128703,74.900497452654,Amritsar,geoBoundaries India ADM2 centroid,944.8,22.42,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API,Yield anomaly <= -20% vs preceding 5-year mean,Observed DES production + historical weather API
Punjab,Amritsar,2015,2015 - 2016,Whole Year,All Crops,181000.0,513000.0,2.83,"DES, Ministry of Agriculture & Farmers Welfare",34,Top total DES-reported production across available reporting years,2.834254143646409,,,,31.706156026128703,74.900497452654,Amritsar,geoBoundaries India ADM2 centroid,1075.8,22.46,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API,Yield anomaly <= -20% vs preceding 5-year mean,Observed DES production + historical weather API
Punjab,Amritsar,2016,2016 - 2017,Whole Year,All Crops,180000.0,574000.0,3.19,"DES, Ministry of Agriculture & Farmers Welfare",34,Top total DES-reported production across available reporting years,3.188888888888889,2.8183777548418436,0.13146255267255236,0,31.706156026128703,74.900497452654,Amritsar,geoBoundaries India ADM2 centroid,611.7,24.16,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API,Yield anomaly <= -20% vs preceding 5-year mean,Observed DES production + historical weather API
Punjab,Amritsar,2017,2017 - 2018,Whole Year,All Crops,180000.0,677000.0,3.76,"DES, Ministry of Agriculture & Farmers Welfare",34,Top total DES-reported production across available reporting years,3.761111111111111,2.9110055383536046,0.29203158893277337,0,31.706156026128703,74.900497452654,Amritsar,geoBoundaries India ADM2 centroid,709.7,23.07,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API,Yield anomaly <= -20% vs preceding 5-year mean,Observed DES production + historical weather API
Punjab,Amritsar,2018,2018 - 2019,Whole Year,All Crops,180000.0,537000.0,2.98,"DES, Ministry of Agriculture & Farmers Welfare",34,Top total DES-reported production across available reporting years,2.9833333333333334,3.081026652905106,-0.03170804104523317,0,31.706156026128703,74.900497452654,Amritsar,geoBoundaries India ADM2 centroid,709.4,22.87,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API,Yield anomaly <= -20% vs preceding 5-year mean,Observed DES production + historical weather API
Punjab,Amritsar,2019,2019 - 2020,Whole Year,All Crops,181000.0,598000.0,3.3,"DES, Ministry of Agriculture & Farmers Welfare",34,Top total DES-reported production across available reporting years,3.303867403314917,3.1084625503410033,0.0628622188008916,0,31.706156026128703,74.900497452654,Amritsar,geoBoundaries India ADM2 centroid,901.5,22.4,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API,Yield anomaly <= -20% vs preceding 5-year mean,Observed DES production + historical weather API
Punjab,Amritsar,2020,2020 - 2021,Whole Year,All Crops,184700.0,617000.0,3.34,"DES, Ministry of Agriculture & Farmers Welfare",34,Top total DES-reported production across available reporting years,3.3405522468868436,3.214290976058932,0.039281219954368174,0,31.706156026128703,74.900497452654,Amritsar,geoBoundaries India ADM2 centroid,591.6,22.55,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API,Yield anomaly <= -20% vs preceding 5-year mean,Observed DES production + historical weather API
Punjab,Amritsar,2021,2021 - 2022,Whole Year,All Crops,183000.0,659000.0,3.6,"DES, Ministry of Agriculture & Farmers Welfare",34,Top total DES-reported production across available reporting years,3.601092896174863,3.3155505967070185,0.08612213601911045,0,31.706156026128703,74.900497452654,Amritsar,geoBoundaries India ADM2 centroid,595.7,23.05,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API,Yield anomaly <= -20% vs preceding 5-year mean,Observed DES production + historical weather API
Punjab,Amritsar,2022,2022 - 2023,Whole Year,All Crops,181000.0,644000.0,3.56,"DES, Ministry of Agriculture & Farmers Welfare",34,Top total DES-reported production across available reporting years,3.5580110497237567,3.3979913981642134,0.04709242396728697,0,31.706156026128703,74.900497452654,Amritsar,geoBoundaries India ADM2 centroid,839.5,23.18,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API,Yield anomaly <= -20% vs preceding 5-year mean,Observed DES production + historical weather API
Madhya Pradesh,Balaghat,2013,2013 - 2014,Whole Year,All Crops,258647.0,434079.0,1.68,"DES, Ministry of Agriculture & Farmers Welfare",31,Top total DES-reported production across available reporting years,1.6782680641956025,,,,21.880829226126544,80.35513151961167,Balaghat,geoBoundaries India ADM2 centroid,1871.1,24.25,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API,Yield anomaly <= -20% vs preceding 5-year mean,Observed DES production + historical weather API
Madhya Pradesh,Balaghat,2014,2014 - 2015,Whole Year,All Crops,245000.0,449330.0,1.83,"DES, Ministry of Agriculture & Farmers Welfare",31,Top total DES-reported production across available reporting years,1.834,,,,21.880829226126544,80.35513151961167,Balaghat,geoBoundaries India ADM2 centroid,1047.4,24.76,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API,Yield anomaly <= -20% vs preceding 5-year mean,Observed DES production + historical weather API
Madhya Pradesh,Balaghat,2015,2015 - 2016,Whole Year,All Crops,266000.0,449330.0,1.69,"DES, Ministry of Agriculture & Farmers Welfare",31,Top total DES-reported production across available reporting years,1.6892105263157895,,,,21.880829226126544,80.35513151961167,Balaghat,geoBoundaries India ADM2 centroid,1422.4,24.71,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API,Yield anomaly <= -20% vs preceding 5-year mean,Observed DES production + historical weather API
Madhya Pradesh,Balaghat,2016,2016 - 2017,Whole Year,All Crops,272000.0,675330.0,2.48,"DES, Ministry of Agriculture & Farmers Welfare",31,Top total DES-reported production across available reporting years,2.4828308823529412,1.733826196837131,0.4319952523973596,0,21.880829226126544,80.35513151961167,Balaghat,geoBoundaries India ADM2 centroid,1692.1,25.01,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API,Yield anomaly <= -20% vs preceding 5-year mean,Observed DES production + historical weather API
Madhya Pradesh,Balaghat,2017,2017 - 2018,Whole Year,All Crops,220210.0,395480.0,1.8,"DES, Ministry of Agriculture & Farmers Welfare",31,Top total DES-reported production across available reporting years,1.795922074383543,1.9210773682160833,-0.065148492144676,0,21.880829226126544,80.35513151961167,Balaghat,geoBoundaries India ADM2 centroid,1431.9,25.35,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API,Yield anomaly <= -20% vs preceding 5-year mean,Observed DES production + historical weather API
Madhya Pradesh,Balaghat,2018,2018 - 2019,Whole Year,All Crops,300301.0,603446.0,2.01,"DES, Ministry of Agriculture & Farmers Welfare",31,Top total DES-reported production across available reporting years,2.00947049793374,1.896046309449575,0.05982142309440319,0,21.880829226126544,80.35513151961167,Balaghat,geoBoundaries India ADM2 centroid,1546.0,24.89,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API,Yield anomaly <= -20% vs preceding 5-year mean,Observed DES production + historical weather API
Madhya Pradesh,Balaghat,2019,2019 - 2020,Whole Year,All Crops,348135.0,799725.0,2.3,"DES, Ministry of Agriculture & Farmers Welfare",31,Top total DES-reported production across available reporting years,2.2971692016028267,1.9622867961972026,0.17065925636079626,0,21.880829226126544,80.35513151961167,Balaghat,geoBoundaries India ADM2 centroid,2239.0,24.95,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API,Yield anomaly <= -20% vs preceding 5-year mean,Observed DES production + historical weather API
Madhya Pradesh,Balaghat,2020,2020 - 2021,Whole Year,All Crops,338669.0,791274.0,2.34,"DES, Ministry of Agriculture & Farmers Welfare",31,Top total DES-reported production across available reporting years,2.3364228789762276,2.0549206365177684,0.13698935007800972,0,21.880829226126544,80.35513151961167,Balaghat,geoBoundaries India ADM2 centroid,1889.3,23.96,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API,Yield anomaly <= -20% vs preceding 5-year mean,Observed DES production + historical weather API
Madhya Pradesh,Balaghat,2021,2021 - 2022,Whole Year,All Crops,301090.0,588130.0,1.95,"DES, Ministry of Agriculture & Farmers Welfare",31,Top total DES-reported production across available reporting years,1.9533362117639244,2.1843631070498555,-0.1057639613763437,0,21.880829226126544,80.35513151961167,Balaghat,geoBoundaries India ADM2 centroid,1526.3,24.46,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API,Yield anomaly <= -20% vs preceding 5-year mean,Observed DES production + historical weather API
Madhya Pradesh,Balaghat,2022,2022 - 2023,Whole Year,All Crops,306354.0,897617.0,2.93,"DES, Ministry of Agriculture & Farmers Welfare",31,Top total DES-reported production across available reporting years,2.929999281876522,2.078464172932052,0.40969438878670905,0,21.880829226126544,80.35513151961167,Balaghat,geoBoundaries India ADM2 centroid,1758.4,24.45,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API,Yield anomaly <= -20% vs preceding 5-year mean,Observed DES production + historical weather API
Odisha,Baleshwar,2013,2013 - 2014,Whole Year,All Crops,226000.0,282000.0,1.25,"DES, Ministry of Agriculture & Farmers Welfare",40,Top total DES-reported production across available reporting years,1.247787610619469,,,,21.496717791481057,86.91315627222545,Baleshwar,geoBoundaries India ADM2 centroid,2127.3,25.83,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API,Yield anomaly <= -20% vs preceding 5-year mean,Observed DES production + historical weather API
Odisha,Baleshwar,2014,2014 - 2015,Whole Year,All Crops,219000.0,501000.0,2.29,"DES, Ministry of Agriculture & Farmers Welfare",40,Top total DES-reported production across available reporting years,2.287671232876712,,,,21.496717791481057,86.91315627222545,Baleshwar,geoBoundaries India ADM2 centroid,1712.5,26.09,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API,Yield anomaly <= -20% vs preceding 5-year mean,Observed DES production + historical weather API
Odisha,Baleshwar,2015,2015 - 2016,Whole Year,All Crops,221000.0,376000.0,1.7,"DES, Ministry of Agriculture & Farmers Welfare",40,Top total DES-reported production across available reporting years,1.7013574660633484,,,,21.496717791481057,86.91315627222545,Baleshwar,geoBoundaries India ADM2 centroid,1510.3,26.42,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API,Yield anomaly <= -20% vs preceding 5-year mean,Observed DES production + historical weather API
Odisha,Baleshwar,2016,2016 - 2017,Whole Year,All Crops,221830.0,617890.0,2.79,"DES, Ministry of Agriculture & Farmers Welfare",40,Top total DES-reported production across available reporting years,2.7854212685389714,1.745605436519843,0.5956763253969783,0,21.496717791481057,86.91315627222545,Baleshwar,geoBoundaries India ADM2 centroid,1747.4,26.67,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API,Yield anomaly <= -20% vs preceding 5-year mean,Observed DES production + historical weather API
Odisha,Baleshwar,2017,2017 - 2018,Whole Year,All Crops,211890.0,493580.0,2.33,"DES, Ministry of Agriculture & Farmers Welfare",40,Top total DES-reported production across available reporting years,2.329416206522252,2.0055593945246253,0.1614795417586672,0,21.496717791481057,86.91315627222545,Baleshwar,geoBoundaries India ADM2 centroid,1857.8,26.38,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API,Yield anomaly <= -20% vs preceding 5-year mean,Observed DES production + historical weather API
Odisha,Baleshwar,2018,2018 - 2019,Whole Year,All Crops,221620.0,587640.0,2.65,"DES, Ministry of Agriculture & Farmers Welfare",40,Top total DES-reported production across available reporting years,2.6515657431639745,2.0703307569241507,0.280744989319172,0,21.496717791481057,86.91315627222545,Baleshwar,geoBoundaries India ADM2 centroid,1646.7,26.09,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API,Yield anomaly <= -20% vs preceding 5-year mean,Observed DES production + historical weather API
Odisha,Baleshwar,2019,2019 - 2020,Whole Year,All Crops,206100.0,515880.0,2.5,"DES, Ministry of Agriculture & Farmers Welfare",40,Top total DES-reported production across available reporting years,2.503056768558952,2.351086383433052,0.06463836726577155,0,21.496717791481057,86.91315627222545,Baleshwar,geoBoundaries India ADM2 centroid,1861.7,26.19,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API,Yield anomaly <= -20% vs preceding 5-year mean,Observed DES production + historical weather API
Odisha,Baleshwar,2020,2020 - 2021,Whole Year,All Crops,222700.0,695180.0,3.12,"DES, Ministry of Agriculture & Farmers Welfare",40,Top total DES-reported production across available reporting years,3.121598563089358,2.3941634905694995,0.30383684129558897,0,21.496717791481057,86.91315627222545,Baleshwar,geoBoundaries India ADM2 centroid,1554.3,26.01,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API,Yield anomaly <= -20% vs preceding 5-year mean,Observed DES production + historical weather API
